# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
osd2;1;2021-04-27 06:26:48 UTC;-1;0.10;0.00;0.25;0.58;0.00;0.00;0.03;0.00;0.00;99.05
osd2;1;2021-04-27 06:26:49 UTC;-1;0.15;0.00;0.23;0.60;0.00;0.00;0.03;0.00;0.00;99.00
osd2;1;2021-04-27 06:26:50 UTC;-1;0.13;0.00;0.23;0.63;0.00;0.00;0.03;0.00;0.00;99.00
osd2;1;2021-04-27 06:26:51 UTC;-1;0.13;0.00;0.25;1.05;0.00;0.00;0.03;0.00;0.00;98.55
osd2;1;2021-04-27 06:26:52 UTC;-1;0.10;0.00;0.25;0.75;0.00;0.00;0.03;0.00;0.00;98.87
osd2;1;2021-04-27 06:26:53 UTC;-1;0.15;0.00;0.23;0.75;0.00;0.00;0.03;0.00;0.00;98.85
osd2;1;2021-04-27 06:26:54 UTC;-1;0.13;0.00;0.23;1.08;0.00;0.00;0.00;0.00;0.00;98.57
osd2;1;2021-04-27 06:26:55 UTC;-1;0.13;0.00;0.23;1.15;0.00;0.00;0.03;0.00;0.00;98.47
osd2;1;2021-04-27 06:26:56 UTC;-1;0.15;0.00;0.25;0.55;0.00;0.00;0.03;0.00;0.00;99.02
osd2;1;2021-04-27 06:26:57 UTC;-1;0.10;0.00;0.23;0.75;0.00;0.00;0.03;0.00;0.00;98.90
osd2;1;2021-04-27 06:26:58 UTC;-1;0.13;0.00;0.28;0.53;0.00;0.00;0.03;0.00;0.00;99.05
osd2;1;2021-04-27 06:26:59 UTC;-1;0.13;0.00;0.30;0.60;0.00;0.00;0.03;0.00;0.00;98.95
osd2;1;2021-04-27 06:27:00 UTC;-1;0.55;0.00;0.45;0.73;0.00;0.00;0.05;0.00;0.00;98.22
osd2;1;2021-04-27 06:27:01 UTC;-1;0.13;0.00;0.23;0.70;0.00;0.00;0.03;0.00;0.00;98.92
osd2;1;2021-04-27 06:27:02 UTC;-1;0.13;0.00;0.23;0.65;0.00;0.00;0.00;0.00;0.00;99.00
