# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
osd2;1;2021-04-27 06:33:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:33 UTC;eth0;12696.00;6350.00;18016.78;8465.56;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:33 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:34 UTC;eth0;15081.00;7888.00;21439.34;10543.99;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:34 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:35 UTC;eth0;13915.00;8332.00;19695.14;11395.15;0.00;0.00;0.00
node1;1;2021-04-27 06:29:32 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:35 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:26 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:36 UTC;eth0;13957.00;8352.00;19702.21;11349.27;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:26 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:36 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:37 UTC;eth0;13913.00;8291.00;19686.77;11301.67;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:37 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:38 UTC;eth0;12746.00;7567.00;17998.48;10311.88;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:38 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:38 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:39 UTC;eth0;15138.00;8990.00;21400.19;12274.30;0.00;0.00;0.00
node1;1;2021-04-27 06:29:32 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:39 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:40 UTC;eth0;13930.00;8266.00;19702.44;11285.64;0.00;0.00;0.00
node1;1;2021-04-27 06:29:32 UTC;lo;7.00;7.00;13.83;13.83;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:40 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:32 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:33 UTC;eth0;31.00;20.00;12.25;8.05;0.00;0.00;0.00
node1;1;2021-04-27 06:29:33 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:33 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:33 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:33 UTC;lo;10.00;10.00;5.69;5.69;0.00;0.00;0.00
node1;1;2021-04-27 06:29:33 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:34 UTC;eth0;16.00;20.00;2.96;16.85;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:27 UTC;eth0;50035.00;19310.00;73098.04;25927.47;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:41 UTC;eth0;13963.00;8334.00;19697.04;11351.25;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:41 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:42 UTC;eth0;14134.00;8505.00;19815.88;11338.04;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:34 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:34 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:27 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:34 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:27 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:34 UTC;lo;11.00;11.00;15.89;15.89;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:43 UTC;eth0;13939.00;8288.00;19695.51;11303.60;0.00;0.00;0.00
node1;1;2021-04-27 06:29:34 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:43 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:35 UTC;eth0;130.00;38.00;147.43;9.62;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:44 UTC;eth0;13975.00;8283.00;19707.08;11287.76;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:44 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:35 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:45 UTC;eth0;15106.00;8910.00;21278.38;12035.26;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:45 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:46 UTC;eth0;12841.00;7446.00;18137.65;10101.81;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:46 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:47 UTC;eth0;9285.00;5356.00;13134.15;7265.64;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:47 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:28 UTC;eth0;47273.00;22350.00;68803.47;30225.27;0.00;0.00;0.00
node1;1;2021-04-27 06:29:35 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:35 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:48 UTC;eth0;13989.00;8109.00;19715.64;10881.48;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:48 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:28 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:28 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:35 UTC;lo;6.00;6.00;6.12;6.12;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:28 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:35 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:36 UTC;eth0;40.00;36.00;15.34;18.21;0.00;0.00;0.00
node1;1;2021-04-27 06:29:36 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:29 UTC;eth0;79649.00;35146.00;116080.74;47491.56;0.00;0.00;0.00
node1;1;2021-04-27 06:29:36 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:36 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:36 UTC;lo;2.00;2.00;11.95;11.95;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:29 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:36 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:37 UTC;eth0;36.00;25.00;14.85;8.62;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:29 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:37 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:37 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:37 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:30 UTC;eth0;47148.00;16609.00;68852.62;21674.35;0.00;0.00;0.00
node1;1;2021-04-27 06:29:37 UTC;lo;6.00;6.00;5.65;5.65;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:37 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:38 UTC;eth0;17.00;23.00;2.69;15.39;0.00;0.00;0.00
node1;1;2021-04-27 06:29:38 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:30 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:38 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:30 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:38 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:38 UTC;lo;5.00;5.00;12.82;12.82;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:38 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:39 UTC;eth0;24.00;17.00;10.79;6.52;0.00;0.00;0.00
node1;1;2021-04-27 06:29:39 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:31 UTC;eth0;50626.00;31130.00;73124.13;43112.75;0.00;0.00;0.00
node1;1;2021-04-27 06:29:39 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:31 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:39 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:39 UTC;lo;8.00;8.00;6.75;6.75;0.00;0.00;0.00
node1;1;2021-04-27 06:29:39 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:40 UTC;eth0;74.00;20.00;89.28;14.43;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:31 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:40 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:40 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:40 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:32 UTC;eth0;50564.00;28694.00;73129.55;39545.06;0.00;0.00;0.00
node1;1;2021-04-27 06:29:40 UTC;lo;4.00;4.00;14.05;14.05;0.00;0.00;0.00
node1;1;2021-04-27 06:29:40 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:41 UTC;eth0;28.00;18.00;12.81;6.29;0.00;0.00;0.00
node1;1;2021-04-27 06:29:41 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:41 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:41 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:41 UTC;lo;7.00;7.00;4.26;4.26;0.00;0.00;0.00
node1;1;2021-04-27 06:29:41 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:42 UTC;eth0;10.00;13.00;2.96;13.08;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:32 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:32 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:33 UTC;eth0;50744.00;36467.00;73135.57;50994.41;0.00;0.00;0.00
node1;1;2021-04-27 06:29:42 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:42 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:33 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:42 UTC;lo;10.00;10.00;14.69;14.69;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:33 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:33 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:33 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:48 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:34 UTC;eth0;53711.00;34172.00;77486.86;47432.57;0.00;0.00;0.00
node1;1;2021-04-27 06:29:42 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:49 UTC;eth0;15033.00;8681.00;21271.73;11725.65;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:34 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:49 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:50 UTC;eth0;11638.00;6730.00;16429.80;9066.09;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:50 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:51 UTC;eth0;13960.00;8102.00;19701.55;10937.44;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:51 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:51 UTC;lo;2.00;2.00;1.36;1.36;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:52 UTC;eth0;17493.00;9988.00;24698.35;13390.97;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:52 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:53 UTC;eth0;15098.00;8926.00;21283.37;12010.44;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:34 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:53 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:54 UTC;eth0;15134.00;8401.00;21414.37;11296.70;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:54 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:55 UTC;eth0;13980.00;8171.00;19711.38;10994.67;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:55 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:56 UTC;eth0;13971.00;8396.00;19719.63;11423.42;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:56 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:34 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:57 UTC;eth0;15022.00;8669.00;21268.31;11792.87;0.00;0.00;0.00
node1;1;2021-04-27 06:29:43 UTC;eth0;31.00;21.00;11.78;7.49;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:57 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:58 UTC;eth0;13964.00;8056.00;19708.23;10872.84;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:58 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:58 UTC;lo;4.00;4.00;0.29;0.29;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:59 UTC;eth0;13954.00;8023.00;19700.29;10886.63;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:59 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:33:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:00 UTC;eth0;13966.00;8058.00;19713.13;10877.52;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:00 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:01 UTC;eth0;12867.00;7459.00;18130.28;10033.97;0.00;0.00;0.00
node1;1;2021-04-27 06:29:43 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:01 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:02 UTC;eth0;13819.80;7963.37;19521.91;10772.22;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:35 UTC;eth0;47620.00;28118.00;68821.71;38851.98;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:02 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:35 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:03 UTC;eth0;13913.00;8073.00;19697.06;10890.74;0.00;0.00;0.00
node1;1;2021-04-27 06:29:43 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:03 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:03 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:35 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:04 UTC;eth0;13932.00;8051.00;19708.19;10925.17;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:04 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:04 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:35 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:43 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:05 UTC;eth0;15071.00;8764.00;21276.69;11838.59;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:05 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:05 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:43 UTC;lo;10.00;10.00;5.70;5.70;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:06 UTC;eth0;16257.00;9376.00;22990.87;12680.55;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:06 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:36 UTC;eth0;71140.00;40462.00;103214.40;56055.34;0.00;0.00;0.00
osd2;1;2021-04-27 06:34:06 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:36 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:36 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:43 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:36 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:44 UTC;eth0;28.00;27.00;6.04;19.76;0.00;0.00;0.00
node1;1;2021-04-27 06:29:44 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:44 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:37 UTC;eth0;50247.00;25206.00;73102.12;34521.80;0.00;0.00;0.00
node1;1;2021-04-27 06:29:44 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:37 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:44 UTC;lo;8.00;8.00;15.02;15.02;0.00;0.00;0.00
node1;1;2021-04-27 06:29:44 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:37 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:37 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:45 UTC;eth0;133.00;37.00;148.99;11.41;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:45 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:38 UTC;eth0;44672.00;27977.00;64519.03;38798.35;0.00;0.00;0.00
node1;1;2021-04-27 06:29:45 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:38 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:45 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:45 UTC;lo;6.00;6.00;6.11;6.11;0.00;0.00;0.00
node1;1;2021-04-27 06:29:45 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:46 UTC;eth0;50.00;47.00;20.53;24.33;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:38 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:46 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:38 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-27 06:29:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-27 06:29:46 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
